requested_at,confirmed_at,finished_at,predicted_duration
2020-01-03 16:01:33.522000,2020-01-03 16:06:04.262000,2020-01-03 16:21:46.831000,704
2020-01-03 16:27:46.560000,2020-01-03 16:37:00.444000,2020-01-03 17:09:56.175000,837
2020-01-03 17:10:55.273000,2020-01-03 17:33:53.001000,2020-01-03 17:45:12.627000,693
2020-01-03 23:27:19.514000,2020-01-03 23:41:22.505000,2020-01-04 00:05:29.017000,502
2020-01-04 23:16:10.362000,2020-01-04 23:17:25.275000,2020-01-04 23:24:18.554000,260
2020-01-09 15:24:56.999000,2020-01-09 15:26:07.285000,2020-01-09 15:45:54.063000,726
2020-01-09 17:26:11.236000,2020-01-09 17:42:04.752000,2020-01-09 17:51:35.673000,471
2020-01-09 17:54:59.679000,2020-01-09 18:00:35.325000,2020-01-09 18:26:46.932000,665
2020-01-09 22:56:00.053000,2020-01-09 22:57:42.937000,2020-01-09 23:07:37.823000,362
2020-01-10 00:12:42.918000,2020-01-10 00:17:33.493000,2020-01-10 00:25:49.619000,306
2020-01-10 16:06:40.419000,2020-01-10 16:07:59.481000,2020-01-10 16:24:32.225000,619
2020-01-10 16:49:47.222000,2020-01-10 16:50:28.198000,2020-01-10 17:08:00.401000,892
2020-01-10 22:24:20.701000,2020-01-10 22:35:36.379000,2020-01-10 22:54:27.373000,351
2020-01-13 18:38:02.231000,2020-01-13 18:38:21.826000,2020-01-13 18:56:53.701000,392
2020-01-14 17:17:53.863000,2020-01-14 17:18:59.455000,2020-01-14 17:43:35.065000,892
2020-01-14 18:41:38.634000,2020-01-14 18:41:53.093000,2020-01-14 18:51:11.453000,272
2020-01-14 18:45:26.998000,2020-01-14 18:46:09.202000,2020-01-14 19:02:05.371000,168
2020-01-15 18:40:37.076000,2020-01-15 18:51:57.780000,2020-01-15 19:02:18.880000,384
2020-01-14 21:44:22.279000,2020-01-14 21:45:09.017000,2020-01-14 21:52:49.411000,271
2020-01-15 15:59:28.022000,2020-01-15 15:59:46.096000,2020-01-15 16:08:06.746000,301
2020-01-15 16:10:56.288000,2020-01-15 16:22:46.655000,2020-01-15 16:30:19.832000,246
2020-01-15 18:26:59.229000,2020-01-15 18:27:08.835000,2020-01-15 18:43:33.434000,595
2020-01-15 23:13:43.876000,2020-01-15 23:21:21.867000,2020-01-15 23:25:12.540000,194
2020-01-15 21:31:51.301000,2020-01-15 21:32:40.573000,2020-01-15 21:39:01.936000,111
2020-01-15 22:27:19.501000,2020-01-15 22:27:26.850000,2020-01-15 22:39:22.616000,716
2020-01-16 15:03:10.566000,2020-01-16 15:06:26.200000,2020-01-16 15:19:16.582000,644
2020-01-16 15:38:55.280000,2020-01-16 15:40:11.354000,2020-01-16 15:54:27.722000,704
2020-01-16 17:48:46.582000,2020-01-16 17:48:56.659000,2020-01-16 18:02:52.796000,716
2020-01-16 18:22:14.776000,2020-01-16 18:30:17.380000,2020-01-16 18:36:51.863000,206
2020-01-16 15:55:24.043000,2020-01-16 16:09:23.982000,2020-01-16 16:21:49.273000,384
2020-01-16 20:53:02.009000,2020-01-16 20:53:16.771000,2020-01-16 21:00:46.539000,267
2020-01-16 20:19:47.993000,2020-01-16 20:20:21.227000,2020-01-16 20:34:56.000000,496
2020-01-16 21:07:52.729000,2020-01-16 21:12:59.341000,2020-01-16 21:26:03.102000,404
2020-01-17 15:22:33.326000,2020-01-17 15:39:08.649000,2020-01-17 15:55:15.505000,604
2020-01-17 16:06:41.276000,2020-01-17 16:08:04.264000,2020-01-17 16:21:25.722000,545
2020-01-17 16:08:22.621000,2020-01-17 16:31:55.502000,2020-01-17 16:37:37.693000,188
2020-01-17 17:05:02.382000,2020-01-17 17:05:18.455000,2020-01-17 17:19:44.821000,765
2020-01-17 15:10:58.742000,2020-01-17 15:14:53.025000,2020-01-17 15:38:55.085000,647
2020-01-17 15:38:06.538000,2020-01-17 15:39:12.851000,2020-01-17 15:42:33.568000,107
2020-01-17 16:37:59.970000,2020-01-17 16:41:58.663000,2020-01-17 16:48:20.056000,356
2020-01-17 17:57:20.274000,2020-01-17 18:02:35.526000,2020-01-17 18:13:52.423000,522
2020-01-18 00:22:22.339000,2020-01-18 00:39:43.249000,2020-01-18 01:09:08.368000,671
2020-01-17 18:32:01.479000,2020-01-17 18:36:54.140000,2020-01-17 18:46:59.187000,301
2020-01-17 18:53:10.493000,2020-01-17 18:59:51.984000,2020-01-17 19:17:43.310000,656
2020-01-17 20:39:07.020000,2020-01-17 20:47:11.845000,2020-01-17 21:01:42.250000,439
2020-01-20 15:26:01.218000,2020-01-20 15:26:59.074000,2020-01-20 15:35:56.670000,536
2020-01-20 15:49:52.074000,2020-01-20 16:18:30.451000,2020-01-20 16:29:20.652000,537
2020-01-20 15:28:53.442000,2020-01-20 15:42:24.456000,2020-01-20 16:00:57.281000,698
2020-01-20 15:58:39.181000,2020-01-20 16:17:53.221000,2020-01-20 16:39:05.899000,697
2020-01-20 16:38:13.730000,2020-01-20 16:50:25.817000,2020-01-20 17:05:47.914000,480
2020-01-20 17:03:10.268000,2020-01-20 17:13:37.914000,2020-01-20 17:21:10.999000,315
2020-01-20 17:05:37.669000,2020-01-20 18:00:55.314000,2020-01-20 18:01:03.365000,326
2020-01-20 20:11:44.328000,2020-01-20 20:15:20.607000,2020-01-20 20:22:51.709000,333
2020-01-20 20:12:33.908000,2020-01-20 20:15:24.999000,2020-01-20 20:30:41.860000,559
2020-01-20 20:28:00.220000,2020-01-20 20:38:06.045000,2020-01-20 20:54:02.291000,204
2020-01-20 17:21:59.507000,2020-01-20 17:53:41.281000,2020-01-20 17:59:27.632000,390
2020-01-20 18:34:25.130000,2020-01-20 18:44:36.048000,2020-01-20 18:58:17.892000,877
2020-01-21 15:17:56.101000,2020-01-21 15:20:24.919000,2020-01-21 15:38:29.488000,708
2020-01-21 15:49:23.022000,2020-01-21 16:17:38.206000,2020-01-21 16:28:01.056000,301
2020-01-21 16:03:50.467000,2020-01-21 16:18:13.973000,2020-01-21 16:32:45.747000,477
2020-01-21 17:09:46.797000,2020-01-21 17:12:46.681000,2020-01-21 17:23:32.751000,363
2020-01-21 17:27:55.312000,2020-01-21 17:38:25.968000,2020-01-21 17:59:18.696000,518
2020-01-21 18:05:44.208000,2020-01-21 18:34:34.872000,2020-01-21 18:41:43.232000,207
2020-01-20 23:07:46.474000,2020-01-20 23:07:54.129000,2020-01-20 23:22:39.505000,835
2020-01-21 15:05:51.073000,2020-01-21 15:06:04.456000,2020-01-21 15:13:09.295000,192
2020-01-20 22:15:44.083000,2020-01-20 22:18:31.211000,2020-01-20 22:29:48.124000,384
2020-01-22 15:22:09.151000,2020-01-22 15:22:18.030000,2020-01-22 15:35:52.522000,625
2020-01-22 18:15:05.163000,2020-01-22 18:17:45.591000,2020-01-22 18:27:13.569000,358
2020-01-22 18:43:59.821000,2020-01-22 18:46:57.132000,2020-01-22 19:04:55.350000,825
2020-01-21 21:04:27.424000,2020-01-21 21:14:50.105000,2020-01-21 21:19:22.792000,213
2020-01-21 21:29:38.437000,2020-01-21 21:38:54.184000,2020-01-21 21:55:54.108000,603
2020-01-21 23:03:21.696000,2020-01-21 23:18:44.476000,2020-01-21 23:19:22.877000,411
2020-01-22 16:31:58.991000,2020-01-22 16:33:12.326000,2020-01-22 16:48:39.551000,371
2020-01-22 16:44:50.541000,2020-01-22 17:02:23.736000,2020-01-22 17:15:10.204000,740
2020-01-22 17:01:12.859000,2020-01-22 17:03:48.069000,2020-01-22 17:32:27.874000,939
2020-01-22 17:20:48.145000,2020-01-22 17:51:47.496000,2020-01-22 18:06:32.597000,625
2020-01-23 16:06:04.260000,2020-01-23 16:06:25.474000,2020-01-23 16:15:33.483000,305
2020-01-23 20:34:30.281000,2020-01-23 20:35:31.703000,2020-01-23 20:39:47.631000,153
2020-01-23 15:10:10.445000,2020-01-23 15:11:12.415000,2020-01-23 15:23:55.732000,539
2020-01-23 15:44:59.497000,2020-01-23 15:45:32.656000,2020-01-23 15:49:52.928000,213
2020-01-23 16:33:56.425000,2020-01-23 16:37:21.826000,2020-01-23 16:56:35.576000,802
2020-01-23 16:36:56.177000,2020-01-23 16:37:33.080000,2020-01-23 17:07:09.403000,892
2020-01-23 20:02:00.730000,2020-01-23 20:04:08.521000,2020-01-23 20:04:16.774000,460
2020-01-24 15:28:31.602000,2020-01-24 15:28:57.041000,2020-01-24 15:39:50.367000,276
2020-01-24 15:55:19.084000,2020-01-24 15:59:32.427000,2020-01-24 16:17:58.824000,683
2020-01-24 17:00:17.923000,2020-01-24 17:05:32.461000,2020-01-24 17:24:01.968000,869
2020-01-24 17:32:19.282000,2020-01-24 17:38:25.517000,2020-01-24 17:57:08.893000,677
2020-01-24 19:40:35.447000,2020-01-24 19:47:33.265000,2020-01-24 20:03:20.370000,786
2020-01-25 18:43:29.282000,2020-01-25 18:46:54.898000,2020-01-25 18:57:15.078000,352
2020-01-27 19:12:09.908000,2020-01-27 19:13:21.628000,2020-01-27 19:26:53.601000,438
2020-01-25 23:32:57.864000,2020-01-25 23:34:08.739000,2020-01-25 23:41:41.610000,271
2020-01-27 18:09:11.603000,2020-01-27 18:10:07.099000,2020-01-27 18:23:35.599000,320
2020-01-28 15:37:07.155000,2020-01-28 15:44:11.522000,2020-01-28 15:51:44.937000,351
2020-01-28 21:20:11.626000,2020-01-28 21:59:07.074000,2020-01-28 22:18:39.621000,539
2020-01-29 17:04:40.890000,2020-01-29 17:14:02.960000,2020-01-29 17:24:43.448000,304
2020-01-29 23:48:02.634000,2020-01-29 23:57:50.290000,2020-01-30 00:19:47.834000,1064
2020-01-30 16:05:20.991000,2020-01-30 16:05:45.678000,2020-01-30 16:31:43.738000,892
2020-01-30 18:25:40.051000,2020-01-30 18:26:53.054000,2020-01-30 18:36:35.003000,426
2020-01-31 15:10:45.397000,2020-01-31 15:24:52.161000,2020-01-31 15:29:22.113000,331
2020-01-31 16:44:33.166000,2020-01-31 16:44:58.223000,2020-01-31 17:08:06.877000,620
2020-01-31 19:30:33.303000,2020-01-31 19:49:09.951000,2020-01-31 20:02:36.152000,855
2020-02-01 17:08:59.639000,2020-02-01 17:10:07.189000,2020-02-01 17:20:27.526000,515
2020-02-01 18:27:12.942000,2020-02-01 18:31:11.997000,2020-02-01 18:35:43.902000,83
2020-02-03 21:17:06.474000,2020-02-03 21:48:27.629000,2020-02-03 21:58:59.958000,660
2020-02-03 23:31:44.820000,2020-02-03 23:33:30.820000,2020-02-03 23:50:42.702000,669
2020-02-04 16:57:29.442000,2020-02-04 17:17:22.793000,2020-02-04 17:43:20.410000,1203
2020-02-04 23:01:23.920000,2020-02-04 23:04:06.110000,2020-02-04 23:28:27.907000,899
2020-02-05 22:10:34.482000,2020-02-05 22:26:03.830000,2020-02-05 22:32:48.175000,222
2020-02-06 15:23:24.277000,2020-02-06 15:56:17.421000,2020-02-06 16:07:00.392000,376
2020-02-08 15:45:22.179000,2020-02-08 15:48:20.652000,2020-02-08 16:06:42.942000,955
2020-02-10 15:33:18.215000,2020-02-10 15:40:51.887000,2020-02-10 15:48:00.528000,330
2020-02-10 18:22:46.459000,2020-02-10 18:34:48.064000,2020-02-10 18:49:52.505000,756
2020-02-11 18:09:25.831000,2020-02-11 18:11:31.782000,2020-02-11 18:24:05.004000,614
2020-02-11 18:37:36.158000,2020-02-11 18:38:37.265000,2020-02-11 18:46:01.858000,215
2020-02-12 17:54:47.332000,2020-02-12 17:57:23.061000,2020-02-12 18:14:09.588000,892
2020-02-12 20:11:27.566000,2020-02-12 20:21:04.821000,2020-02-12 20:27:49.949000,161
2020-02-12 20:45:08.756000,2020-02-12 20:47:27.230000,2020-02-12 21:01:51.797000,580
2020-02-13 16:49:35.087000,2020-02-13 16:56:34.198000,2020-02-13 17:05:50.627000,346
2020-02-13 17:54:33.157000,2020-02-13 17:58:18.978000,2020-02-13 18:07:49.371000,788
2020-02-13 18:57:30.763000,2020-02-13 19:04:16.249000,2020-02-13 19:14:29.423000,487
2020-02-13 20:34:17.474000,2020-02-13 20:50:53.542000,2020-02-13 21:06:29.219000,567
2020-02-14 15:56:45.729000,2020-02-14 16:41:49.587000,2020-02-14 16:42:11.985000,611
2020-02-14 17:21:11.549000,2020-02-14 17:21:31.759000,2020-02-14 17:29:40.287000,216
2020-02-14 17:43:31.084000,2020-02-14 17:48:28.004000,2020-02-14 18:01:28.314000,685
2020-02-14 18:13:37.080000,2020-02-14 18:18:51.524000,2020-02-14 18:28:46.898000,355
2020-02-14 18:31:48.668000,2020-02-14 18:38:30.095000,2020-02-14 18:59:51.038000,692
2020-02-14 19:59:51.471000,2020-02-14 20:25:13.722000,2020-02-14 20:38:15.315000,337
2020-02-14 21:54:25.311000,2020-02-14 22:00:07.112000,2020-02-14 22:15:59.365000,609
2020-02-15 15:07:19.159000,2020-02-15 15:07:29.770000,2020-02-15 15:15:35.165000,192
2020-02-15 17:35:45.718000,2020-02-15 17:42:49.504000,2020-02-15 17:57:41.202000,697
2020-02-15 20:54:38.952000,2020-02-15 20:54:45.805000,2020-02-15 21:07:30.034000,716
2020-02-15 21:35:13.855000,2020-02-15 21:47:37.807000,2020-02-15 22:01:23.008000,697
2020-02-15 15:23:50.838000,2020-02-15 15:32:07.857000,2020-02-15 15:45:46.495000,885
2020-02-15 16:54:00.388000,2020-02-15 17:01:17.191000,2020-02-15 17:17:41.559000,854
2020-02-15 21:04:15.440000,2020-02-15 21:24:47.016000,2020-02-15 21:35:54.085000,480
2020-02-17 15:47:52.009000,2020-02-17 15:52:58.105000,2020-02-17 16:11:02.699000,939
2020-02-17 15:41:50.070000,2020-02-17 15:52:45.770000,2020-02-17 15:58:08.680000,323
2020-02-17 16:50:38.754000,2020-02-17 16:55:36.500000,2020-02-17 17:24:30.942000,444
2020-02-17 18:41:05.675000,2020-02-17 18:41:19.534000,2020-02-17 18:48:45.455000,411
2020-02-17 21:02:04.748000,2020-02-17 21:22:40.463000,2020-02-17 21:31:59.262000,346
2020-02-17 23:19:01.441000,2020-02-17 23:19:20.828000,2020-02-17 23:28:00.580000,256
2020-02-17 23:43:39.471000,2020-02-17 23:47:28.970000,2020-02-18 00:02:38.730000,387
2020-02-17 20:28:16.315000,2020-02-17 20:28:33.556000,2020-02-17 20:45:52.969000,1013
2020-02-17 21:09:33.857000,2020-02-17 21:22:46.487000,2020-02-17 21:28:18.876000,122
2020-02-18 15:48:15.101000,2020-02-18 15:53:00.521000,2020-02-18 16:16:31.907000,789
2020-02-18 16:49:35.575000,2020-02-18 16:56:28.804000,2020-02-18 17:04:12.314000,284
2020-02-18 18:08:06.926000,2020-02-18 18:08:18.472000,2020-02-18 18:23:54.075000,708
2020-02-18 18:50:00.684000,2020-02-18 18:51:23.093000,2020-02-18 19:06:11.791000,661
2020-02-18 17:14:55.581000,2020-02-18 17:18:06.157000,2020-02-18 17:39:22.064000,869
2020-02-18 19:44:54.551000,2020-02-18 19:49:03.873000,2020-02-18 20:17:51.108000,869
2020-02-18 15:13:47.917000,2020-02-18 15:17:16.594000,2020-02-18 15:32:29.292000,439
2020-02-19 18:41:21.664000,2020-02-19 18:56:43.413000,2020-02-19 19:01:04.671000,432
2020-02-19 19:31:15.265000,2020-02-19 19:35:48.269000,2020-02-19 19:46:01.282000,408
2020-02-19 19:55:58.438000,2020-02-19 19:56:10.503000,2020-02-19 20:13:04.087000,603
2020-02-19 21:36:59.552000,2020-02-19 21:37:09.604000,2020-02-19 21:46:11.027000,246
2020-02-20 15:51:02.202000,2020-02-20 15:52:42.808000,2020-02-20 16:01:19.383000,156
2020-02-20 16:05:40.985000,2020-02-20 16:06:29.202000,2020-02-20 16:15:49.212000,384
2020-02-20 16:25:42.626000,2020-02-20 16:28:18.539000,2020-02-20 16:34:24.241000,196
2020-02-20 17:44:29.455000,2020-02-20 17:47:10.910000,2020-02-20 18:03:03.439000,355
2020-02-20 17:49:10.637000,2020-02-20 18:12:20.745000,2020-02-20 18:30:41.120000,753
2020-02-20 18:01:51.193000,2020-02-20 18:41:19.802000,2020-02-20 18:49:43.002000,271
2020-02-20 18:08:48.813000,2020-02-20 18:12:30.356000,2020-02-20 18:24:57.921000,716
2020-02-20 21:51:42.079000,2020-02-20 21:54:19.392000,2020-02-20 22:04:17.047000,385
2020-02-20 22:18:54.296000,2020-02-20 22:33:56.656000,2020-02-20 22:34:03.241000,423
2020-02-21 15:28:17.164000,2020-02-21 15:32:27.223000,2020-02-21 15:41:46.928000,346
2020-02-21 16:12:44.087000,2020-02-21 16:19:54.116000,2020-02-21 16:26:34.112000,231
2020-02-21 16:13:13.699000,2020-02-21 16:19:49.882000,2020-02-21 16:31:26.188000,351
2020-02-21 16:35:11.050000,2020-02-21 16:39:16.255000,2020-02-21 16:49:06.411000,401
2020-02-21 17:29:13.774000,2020-02-21 17:47:50.371000,2020-02-21 17:54:39.817000,345
2020-02-21 18:49:17.605000,2020-02-21 18:50:23.193000,2020-02-21 19:00:37.021000,419
2020-02-21 22:17:32.477000,2020-02-21 22:19:53.916000,2020-02-21 22:35:19.696000,757
2020-02-21 17:58:52.292000,2020-02-21 18:04:17.161000,2020-02-21 18:12:51.114000,358
2020-02-21 20:13:57.522000,2020-02-21 20:28:24.303000,2020-02-21 20:44:25.741000,2354
2020-02-25 21:11:07.275000,2020-02-25 21:14:05.910000,2020-02-25 21:20:14.824000,148
2020-02-26 18:00:09.192000,2020-02-26 18:02:09.013000,2020-02-26 18:11:48.417000,219
2020-02-26 19:54:38.894000,2020-02-26 20:02:34.455000,2020-02-26 20:14:58.061000,685
2020-02-26 20:35:25.423000,2020-02-26 20:40:53.719000,2020-02-26 21:08:57.897000,637
2020-02-27 00:49:25.024000,2020-02-27 00:51:57.765000,2020-02-27 00:59:37.896000,363
2020-02-27 17:40:04.390000,2020-02-27 17:44:38.452000,2020-02-27 17:53:29.736000,221
2020-02-27 17:59:11.788000,2020-02-27 18:12:50.933000,2020-02-27 18:22:19.707000,353
2020-02-27 20:14:28.105000,2020-02-27 20:22:48.201000,2020-02-27 20:32:20.802000,441
2020-02-28 16:39:07.463000,2020-02-28 16:58:36.007000,2020-02-28 17:11:01.850000,384
2020-02-28 16:39:17.881000,2020-02-28 16:59:30.374000,2020-02-28 17:15:52.342000,346
2020-02-28 16:46:19.849000,2020-02-28 16:58:45.148000,2020-02-28 17:10:55.272000,384
2020-02-28 18:16:35.847000,2020-02-28 18:32:59.978000,2020-02-28 18:51:00.092000,507
2020-02-28 19:28:07.132000,2020-02-28 19:40:04.209000,2020-02-28 19:51:11.194000,346
2020-02-28 23:42:25.064000,2020-02-28 23:46:08.764000,2020-02-28 23:54:52.755000,263
2020-02-29 17:08:36.007000,2020-02-29 17:08:58.410000,2020-02-29 17:25:10.647000,724
2020-02-29 18:08:19.853000,2020-02-29 18:10:39.069000,2020-02-29 18:31:46.201000,734
2020-03-02 17:38:15.226000,2020-03-02 17:54:21.081000,2020-03-02 18:04:58.544000,571
2020-03-03 19:01:24.528000,2020-03-03 19:02:42.889000,2020-03-03 19:29:19.709000,1028
2020-03-03 19:02:46.393000,2020-03-03 19:03:14.086000,2020-03-03 19:28:39.068000,132
2020-03-03 19:20:30.949000,2020-03-03 19:52:49.808000,2020-03-03 20:17:35.105000,1298
2020-03-04 16:24:04.294000,2020-03-04 16:27:34.140000,2020-03-04 16:36:05.513000,147
2020-03-04 16:38:47.225000,2020-03-04 16:42:43.535000,2020-03-04 16:54:30.346000,377
2020-03-05 17:58:31.494000,2020-03-05 18:02:20.114000,2020-03-05 18:09:11.602000,348
2020-03-05 18:10:42.855000,2020-03-05 18:47:28.457000,2020-03-05 18:59:18.507000,733
2020-03-06 16:33:15.914000,2020-03-06 16:40:45.359000,2020-03-06 16:55:59.677000,488
2020-03-05 18:44:19.519000,2020-03-05 19:09:40.772000,2020-03-05 19:14:19.608000,122
2020-03-05 20:04:58.123000,2020-03-05 20:30:34.724000,2020-03-05 20:39:13.779000,478
2020-03-06 15:05:50.853000,2020-03-06 15:12:37.977000,2020-03-06 15:12:48.573000,853
2020-03-06 15:26:35.360000,2020-03-06 15:26:56.912000,2020-03-06 15:36:21.515000,343
2020-03-06 17:37:02.384000,2020-03-06 17:51:10.009000,2020-03-06 18:05:23.776000,484
2020-03-06 23:37:21.028000,2020-03-06 23:38:33.986000,2020-03-06 23:56:51.421000,734
2020-03-06 18:22:46.913000,2020-03-06 18:29:07.926000,2020-03-06 18:41:21.740000,422
2020-03-06 21:57:23.206000,2020-03-06 21:58:25.074000,2020-03-06 22:10:12.128000,461
2020-03-10 16:04:45.869000,2020-03-10 16:06:34.835000,2020-03-10 16:19:48.188000,603
2020-03-10 18:15:06.368000,2020-03-10 18:15:13.398000,2020-03-10 18:26:23.054000,273
2020-03-10 18:40:22.105000,2020-03-10 18:51:02.873000,2020-03-10 19:04:18.945000,488
2020-03-10 18:55:55.249000,2020-03-10 19:16:06.046000,2020-03-10 19:30:12.416000,633
2020-03-11 15:57:19.478000,2020-03-11 15:58:06.438000,2020-03-11 16:08:28.388000,375
2020-03-11 15:58:58.949000,2020-03-11 15:59:26.702000,2020-03-11 16:14:07.394000,435
2020-03-11 18:20:45.317000,2020-03-11 18:31:14.572000,2020-03-11 18:50:00.305000,901
2020-03-11 19:02:42.328000,2020-03-11 19:04:59.882000,2020-03-11 19:14:19.316000,271
2020-03-11 16:27:54.713000,2020-03-11 16:30:04.485000,2020-03-11 16:53:14.394000,1051
2020-03-11 19:38:37.890000,2020-03-11 19:40:30.495000,2020-03-11 19:47:24.997000,275
2020-03-11 19:53:41.850000,2020-03-11 20:15:23.544000,2020-03-11 20:29:19.518000,595
2020-03-11 22:18:55.337000,2020-03-11 22:21:25.381000,2020-03-11 22:38:50.801000,348
2020-03-12 15:20:39.448000,2020-03-12 15:39:22.594000,2020-03-12 15:50:06.889000,348
2020-03-12 15:24:02.083000,2020-03-12 15:39:34.197000,2020-03-12 15:58:45.277000,537
2020-03-12 15:31:08.825000,2020-03-12 15:39:41.758000,2020-03-12 15:56:46.886000,495
2020-03-12 15:53:19.315000,2020-03-12 16:04:05.235000,2020-03-12 16:25:29.172000,879
2020-03-12 15:21:16.689000,2020-03-12 16:03:51.093000,2020-03-12 16:17:32.137000,601
2020-03-11 19:37:18.124000,2020-03-11 19:39:03.125000,2020-03-11 20:03:03.753000,726
2020-03-12 17:01:08.752000,2020-03-12 17:01:44.883000,2020-03-12 17:11:24.782000,550
2020-03-12 17:42:17.443000,2020-03-12 17:42:55.683000,2020-03-12 17:58:53.619000,701
2020-03-12 17:44:58.842000,2020-03-12 18:11:54.830000,2020-03-12 18:25:33.565000,759
2020-03-12 18:02:25.749000,2020-03-12 18:12:00.694000,2020-03-12 18:17:00.241000,170
2020-03-12 18:28:02.073000,2020-03-12 18:35:30.128000,2020-03-12 18:40:05.102000,177
2020-03-12 20:08:45.218000,2020-03-12 20:46:46.882000,2020-03-12 20:56:06.953000,430
2020-03-12 21:19:17.298000,2020-03-12 22:10:05.993000,2020-03-12 22:14:07.547000,95
2020-03-13 15:02:44.900000,2020-03-13 15:03:51.571000,2020-03-13 15:17:39.620000,603
2020-03-12 19:11:53.902000,2020-03-12 19:19:23.927000,2020-03-12 19:32:20.316000,680
2020-03-13 17:53:56.784000,2020-03-13 17:55:08.176000,2020-03-13 18:06:39.330000,524
2020-03-13 17:03:23.067000,2020-03-13 17:23:00.671000,2020-03-13 17:30:26.538000,369
2020-03-13 17:50:30.187000,2020-03-13 17:53:47.022000,2020-03-13 18:01:08.338000,297
2020-03-13 18:37:15.787000,2020-03-13 18:56:16.166000,2020-03-13 19:09:43.832000,489
2020-03-13 18:46:10.676000,2020-03-13 18:56:23.135000,2020-03-13 19:03:35.759000,333
2020-03-13 20:44:48.717000,2020-03-13 20:47:36.810000,2020-03-13 20:58:30.498000,369
2020-03-13 21:49:22.574000,2020-03-13 21:54:47.021000,2020-03-13 21:58:43.490000,180
2020-03-13 22:23:49.741000,2020-03-13 22:31:55.437000,2020-03-13 22:37:35.297000,147
2020-03-14 15:46:41.188000,2020-03-14 15:46:55.419000,2020-03-14 16:01:10.532000,664
2020-03-14 17:26:55.912000,2020-03-14 17:28:06.603000,2020-03-14 17:39:52.617000,601
2020-03-13 15:16:01.221000,2020-03-13 15:32:12.536000,2020-03-13 15:42:41.115000,304
2020-03-14 19:24:44.369000,2020-03-14 19:54:30.542000,2020-03-14 20:05:29.276000,633
2020-03-14 19:27:13.505000,2020-03-14 20:18:58.763000,2020-03-14 20:29:42.691000,514
2020-03-16 14:01:51.083000,2020-03-16 14:06:38.143000,2020-03-16 14:16:18.661000,237
2020-03-16 14:29:54.477000,2020-03-16 14:35:08.993000,2020-03-16 14:52:45.344000,1008
2020-03-16 14:50:17.339000,2020-03-16 15:07:34.822000,2020-03-16 15:15:29.075000,220
2020-03-16 15:06:30.946000,2020-03-16 15:08:05.285000,2020-03-16 15:15:33.234000,188
2020-03-16 15:42:56.006000,2020-03-16 15:44:58.237000,2020-03-16 16:02:54.783000,713
